日期,主队,客队,主队主力,客队主力,主队队员,客队队员,主队得分,客队得分,主队疲劳,客队疲劳
2020-12-18,魔术,黄蜂,['德维恩-培根' '迈克尔-卡特-威廉姆斯' '科尔-安东尼' '丘马-奥基基' '肯-伯奇'],['科迪-马丁' '科迪-泽勒' '俾斯麦-比永博' '杰伦-麦克丹尼尔斯' '凯莱布-马丁'],"['马克尔-富尔茨' '埃文-富尼耶' '德维恩-培根' '阿龙-戈登' '尼古拉-武切维奇' '迈克尔-卡特-威廉姆斯' '科尔-安东尼'
 '丘马-奥基基' '特伦斯-罗斯' '肯-伯奇']","['特里-罗齐尔' '德文特-格雷厄姆' 'PJ-华盛顿' '科迪-马丁' '科迪-泽勒' '拉梅洛-鲍尔' '迈尔斯-布里奇斯'
 '俾斯麦-比永博' '杰伦-麦克丹尼尔斯' '凯莱布-马丁' '马利克-蒙克']",136.987012987013,119.14285714285714,0,0
2020-12-19,凯尔特人,篮网,"['丹尼尔-泰斯' '阿龙-内史密斯' '佩顿-普里查德' '罗伯特-威廉姆斯' '谢米-奥杰莱' '杰夫-蒂格' '卡森-爱德华兹'
 '特里蒙特-沃特斯']",['德安德烈-乔丹' '托里恩-普林斯' '兰德里-沙梅特' '贾勒特-阿伦' '杰夫-格林' '蒂莫泰-卢瓦乌-卡巴罗' '泰勒-约翰逊'],"['马库斯-斯马特' '杰伦-布朗' '杰森-塔特姆' '丹尼尔-泰斯' '阿龙-内史密斯' '佩顿-普里查德' '罗伯特-威廉姆斯'
 '谢米-奥杰莱' '杰夫-蒂格' '卡森-爱德华兹' '特里蒙特-沃特斯']","['凯里-欧文' '斯潘塞-丁威迪' '凯文-杜兰特' '乔-哈里斯' '德安德烈-乔丹' '卡里斯-勒韦尔' '托里恩-普林斯'
 '兰德里-沙梅特' '贾勒特-阿伦' '杰夫-格林' '蒂莫泰-卢瓦乌-卡巴罗' '泰勒-约翰逊']",161.4142857142857,226.60920468420468,0,0
2020-12-19,太阳,湖人,['杰文-卡特' '杰伦-史密斯 ' '卡梅伦-佩恩' '达米安-琼斯' '乔纳森-莫特利' '泰肖恩-亚历山大'],"['凯尔-库兹马' '马克-加索尔' '蒙特雷兹-哈雷尔' '韦斯利-马修斯' '亚历克斯-卡鲁索' '马基夫-莫里斯' '德文泰-卡考克'
 '奎因-库克']","['杰文-卡特' '德文-布克' '米卡尔-布里奇斯' '杰-克劳德' '德安德烈-艾顿' '兰斯顿-加洛韦' '杰伦-史密斯 '
 '卡梅伦-约翰逊' '卡梅伦-佩恩' '达米安-琼斯' '乔纳森-莫特利' '泰肖恩-亚历山大']","['凯尔-库兹马' '肯塔维厄斯-考德威尔-波普' '安东尼-戴维斯' '勒布朗-詹姆斯' '马克-加索尔' '塔伦-霍顿-塔克'
 '蒙特雷兹-哈雷尔' '韦斯利-马修斯' '亚历克斯-卡鲁索' '马基夫-莫里斯' '德文泰-卡考克' '奎因-库克']",85.04895104895104,132.00887445887446,0,0
2020-12-19,尼克斯,骑士,"['雷吉-布洛克' '奥比-托平' '凯文-诺克斯' '杰里德-哈珀' '西奥-平森' '伊格纳斯-布拉兹代基斯' '迈尔斯-鲍威尔'
 '布莱斯-布朗']","['贾维尔-麦基' '迪恩-韦德' '马克斯-博尔登' '迪伦-温德勒' '查尔斯-马修斯' '马特-穆尼' '利瓦伊-兰多夫'
 '拉马尔-史蒂文斯']","['伊曼纽尔-奎克利' 'RJ-巴雷特' '朱利叶斯-兰德尔' '雷吉-布洛克' '米切尔-罗宾逊' '奥比-托平' '凯文-诺克斯'
 '杰里德-哈珀' '西奥-平森' '伊格纳斯-布拉兹代基斯' '迈尔斯-鲍威尔' '布莱斯-布朗']","['科林-塞克斯顿' '达里厄斯-加兰' '切迪-奥斯曼' '艾萨克-奥科罗' '贾维尔-麦基' '迪恩-韦德' '丹伊恩-多特森'
 '马克斯-博尔登' '迪伦-温德勒' '查尔斯-马修斯' '马特-穆尼' '利瓦伊-兰多夫' '拉马尔-史蒂文斯']",89.40738705738704,103.91480186480187,0,0
2020-12-19,掘金,开拓者,"['加里-哈里斯' '波尔-波尔' '以赛亚-哈尔滕施泰因' '蒙特-莫里斯' 'RJ-汉普顿' '法昆多-坎帕佐' 'PJ-多齐尔'
 '弗拉特科-钱查尔' '齐克-纳吉']",['小德里克-琼斯' 'CJ-艾勒比' '哈里-贾尔斯' '埃内斯-坎特' '凯尔金-布莱文斯'],"['贾马尔-默里' '加里-哈里斯' '威尔-巴顿' '保罗-米尔萨普' '尼古拉-约基奇' '波尔-波尔' '小迈克尔-波特'
 '以赛亚-哈尔滕施泰因' '蒙特-莫里斯' 'RJ-汉普顿' '法昆多-坎帕佐' 'PJ-多齐尔' '弗拉特科-钱查尔' '齐克-纳吉']","['CJ-麦科勒姆' '罗德尼-胡德' '罗伯特-科温顿' '小德里克-琼斯' '优素福-努尔基奇' '小加里-特伦特' 'CJ-艾勒比'
 '哈里-贾尔斯' '埃内斯-坎特' '卡梅罗-安东尼' '凯尔金-布莱文斯']",233.06406926406927,48.48376623376622,0,0
2020-12-19,步行者,76人,['卡修斯-斯坦利' '戈加-比塔泽' '道格-麦克德莫特' '凯勒-马丁' '杰伦-勒丘' '纳兹-米特鲁-朗' '亚卡尔-桑普森'],['丹尼-格林' '德怀特-霍华德' '托尼-布拉德利' '马蒂斯-赛布尔' '以赛亚-乔' '樊尚-普瓦里耶' '保罗-里德'],"['马尔科姆-布罗格登' '阿龙-霍勒迪' '维克托-奥拉迪波' '多曼塔斯-萨博尼斯' '卡修斯-斯坦利' '戈加-比塔泽' '道格-麦克德莫特'
 '凯勒-马丁' '杰伦-勒丘' '纳兹-米特鲁-朗' '亚卡尔-桑普森']","['本-西蒙斯' '塞思-库里' '托拜厄斯-哈里斯' '丹尼-格林' '德怀特-霍华德' '谢克-米尔顿' '托尼-布拉德利'
 '富尔坎-科尔克马兹' '泰雷斯-马克西' '迈克-斯科特' '马蒂斯-赛布尔' '以赛亚-乔' '樊尚-普瓦里耶' '保罗-里德']",121.42857142857146,54.950549450549445,0,0
2020-12-19,猛龙,热火,"['OG-阿奴诺比' '阿隆-贝恩斯' '克里斯-布歇' '特伦斯-戴维斯' '马特-托马斯' '亚历克斯-莱恩' '渡边雄太' '奥谢-布里塞特'
 '保罗-沃特森']",['KZ-奥克帕拉' '莫里斯-哈克利斯' '普雷舍斯-阿丘瓦' '凯利-奥利尼克' '安德烈-伊格达拉' 'BJ-约翰逊'],"['凯尔-洛瑞' '弗雷德-范弗利特' '帕斯卡尔-西亚卡姆' 'OG-阿奴诺比' '阿隆-贝恩斯' '克里斯-布歇' '特伦斯-戴维斯'
 '诺曼-鲍威尔' '马特-托马斯' '马拉奇-弗林' '亚历克斯-莱恩' '渡边雄太' '奥谢-布里塞特' '保罗-沃特森']","['邓肯-罗宾逊' '泰勒-希罗' 'KZ-奥克帕拉' '莫里斯-哈克利斯' '巴姆-阿德巴约' '普雷舍斯-阿丘瓦' '马克思-斯特鲁斯'
 '凯利-奥利尼克' '戈兰-德拉季奇' '安德烈-伊格达拉' 'BJ-约翰逊']",169.55794205794206,123.31190476190478,0,0
2020-12-19,雷霆,公牛,['乔治-希尔' '哈米杜-迪亚洛' '迈克-穆斯卡拉' '贾斯廷-杰克逊' '以赛亚-罗比'],"['帕特里克-威廉姆斯' '温德尔-卡特' '钱德勒-哈奇森' '里安-阿尔奇迪亚科诺' '西米索拉-希图' '西米索拉-希图' '丹尼尔-加福德'
 '小扎克-诺维尔']","['谢伊-吉尔杰斯-亚历山大' '乔治-希尔' '达里厄斯-贝兹利' '吕冈茨-多尔特' '艾尔-霍福德' '阿列克谢-波库舍夫斯基'
 '哈米杜-迪亚洛' '迈克-穆斯卡拉' '贾斯廷-杰克逊' '弗兰克-杰克逊' '以赛亚-罗比']","['科比-怀特' '扎克-拉文' '帕特里克-威廉姆斯' '劳里-马尔卡宁' '温德尔-卡特' '钱德勒-哈奇森' '奥托-波特'
 '里安-阿尔奇迪亚科诺' '西米索拉-希图' '西米索拉-希图' '丹尼尔-加福德' '小扎克-诺维尔']",124.82142857142856,167.80555555555554,0,0
2020-12-19,鹈鹕,雄鹿,['埃里克-布莱索' '史蒂文-亚当斯' '约什-哈特' '尼科洛-梅利' '贾克森-海斯' '吉列尔莫-埃尔南戈麦斯'],"['唐特-迪温琴佐' 'DJ-威尔森' '托里-克雷格' '萨姆-梅里尔' '帕特-康诺顿' '杰伦-亚当斯' '萨纳西斯-阿德托昆博'
 '乔丹-沃拉' '马马迪-迪亚基特']","['朗佐-鲍尔' '埃里克-布莱索' '蔡恩-威廉森' '布兰登-英格拉姆' '史蒂文-亚当斯' '约什-哈特' 'JJ-雷迪克' '尼科洛-梅利'
 '贾克森-海斯' '吉列尔莫-埃尔南戈麦斯']","['朱-霍勒迪' '唐特-迪温琴佐' '克里斯-米德尔顿' '博比-波蒂斯' '布鲁克-洛佩斯' 'DJ-威尔森' '托里-克雷格'
 '萨姆-梅里尔' '帕特-康诺顿' '布林-福布斯' '杰伦-亚当斯' '萨纳西斯-阿德托昆博' '乔丹-沃拉' '马马迪-迪亚基特']",150.38095238095238,127.33333333333333,0,0
2020-12-20,奇才,活塞,['德尼-阿夫迪亚' '安东尼-吉尔' '劳尔-内托' '罗宾-洛佩斯' '杰罗姆-罗宾逊' '伊萨克-邦加' '卡修斯-温斯顿'],['德朗-赖特' '梅森-普拉姆利' '斯维亚托斯拉夫-米哈伊柳克' '贾利尔-奥卡福' '韦恩-艾灵顿'],"['布拉德利-比尔' '拉塞尔-威斯布鲁克' '德尼-阿夫迪亚' '安东尼-吉尔' '托马斯-布莱恩特' '特洛伊-布朗' '劳尔-内托'
 '罗宾-洛佩斯' '杰罗姆-罗宾逊' '戴维斯-贝尔坦斯' '伊萨克-邦加' '卡修斯-温斯顿']","['基利安-海耶斯' '德朗-赖特' '杰拉米-格兰特' '布雷克-格里芬' '梅森-普拉姆利' '德里克-罗斯' '约什-杰克逊'
 '斯维亚托斯拉夫-米哈伊柳克' '贾利尔-奥卡福' '韦恩-艾灵顿']",115.2027417027417,53.505494505494504,0,0
2020-12-20,灰熊,老鹰,"['凯尔-安德森' '德斯蒙德-贝恩' '丹东尼-梅尔顿' '戈尔吉-吉昂' '约翰-康查尔' '艾哈迈德-卡弗' '泰厄斯-琼斯'
 '肖恩-麦克德莫特' '沙克-布坎南']",['克林特-卡佩拉' '凯文-赫尔特' '所罗门-希尔' '布鲁诺-费尔南多' '布兰登-古德温' '纳坦-奈特'],"['贾-莫兰特' '格雷森-阿伦' '凯尔-安德森' '狄龙-布鲁克斯' '约纳斯-瓦兰丘纳斯' '德斯蒙德-贝恩' '布兰登-克拉克'
 '丹东尼-梅尔顿' '戈尔吉-吉昂' '约翰-康查尔' '艾哈迈德-卡弗' '泰厄斯-琼斯' '肖恩-麦克德莫特' '沙克-布坎南']","['卡姆-雷迪什' '特雷-杨' '德安德烈-亨特' '约翰-科林斯' '克林特-卡佩拉' '波格丹-波格丹诺维奇' '达尼罗-加里纳利'
 '凯文-赫尔特' '所罗门-希尔' '布鲁诺-费尔南多' '布兰登-古德温' '纳坦-奈特']",149.57142857142858,127.35714285714288,0,0
2020-12-20,魔术,黄蜂,['德维恩-培根' '丘马-奥基基' '肯-伯奇' '迈克尔-卡特-威廉姆斯' '德文-坎纳迪'],['俾斯麦-比永博' '凯莱布-马丁' '杰伦-麦克丹尼尔斯' '哈温-德洛里耶' '卡里-惠特尼'],"['埃文-富尼耶' '马克尔-富尔茨' '德维恩-培根' '阿龙-戈登' '尼古拉-武切维奇' '丘马-奥基基' '科尔-安东尼' '特伦斯-罗斯'
 '肯-伯奇' '迈克尔-卡特-威廉姆斯' '德文-坎纳迪']","['德文特-格雷厄姆' '特里-罗齐尔' 'PJ-华盛顿' '科迪-泽勒' '拉梅洛-鲍尔' '迈尔斯-布里奇斯' '俾斯麦-比永博'
 '凯莱布-马丁' '杰伦-麦克丹尼尔斯' '马利克-蒙克' '哈温-德洛里耶' '卡里-惠特尼']",113.12987012987014,79.78571428571429,0,0
2020-12-23,湖人,快船,['肯塔维厄斯-考德威尔-波普' '蒙特雷兹-哈雷尔' '凯尔-库兹马' '马基夫-莫里斯' '亚历克斯-卡鲁索' '塔伦-霍顿-塔克'],['帕特里克-贝弗利' '尼古拉斯-巴图姆' '伊维察-祖巴茨' '路易斯-威廉姆斯' '帕特里克-帕特森'],"['丹尼斯-施罗德' '肯塔维厄斯-考德威尔-波普' '安东尼-戴维斯' '勒布朗-詹姆斯' '蒙特雷兹-哈雷尔' '凯尔-库兹马'
 '马基夫-莫里斯' '亚历克斯-卡鲁索' '塔伦-霍顿-塔克']","['保罗-乔治' '帕特里克-贝弗利' '科怀-伦纳德' '尼古拉斯-巴图姆' '赛尔吉-伊巴卡' '伊维察-祖巴茨' '路易斯-威廉姆斯'
 '卢克-肯纳德' '帕特里克-帕特森']",207.75476190476195,32.04307359307361,0,0
2020-12-23,篮网,勇士,"['德安德烈-乔丹' '兰德里-沙梅特' '贾勒特-阿伦' '杰夫-格林' '托里恩-普林斯' '雷吉-佩里' '布鲁斯-布朗'
 '罗季翁斯-库鲁茨']",['布拉德-沃纳梅克' '胡安-托斯卡诺-安德森' '马基斯-克里斯' '达米恩-李' '肯特-贝兹莫尔' '凯文-卢尼' '迈克尔-穆尔德'],"['凯里-欧文' '斯潘塞-丁威迪' '凯文-杜兰特' '乔-哈里斯' '德安德烈-乔丹' '卡里斯-勒韦尔' '兰德里-沙梅特' '贾勒特-阿伦'
 '杰夫-格林' '托里恩-普林斯' '雷吉-佩里' '布鲁斯-布朗' '罗季翁斯-库鲁茨' '蒂莫泰-卢瓦乌-卡巴罗']","['斯蒂芬-库里' '凯利-乌布雷' '安德鲁-威金斯' '埃里克-帕斯卡尔' '詹姆斯-怀斯曼' '布拉德-沃纳梅克' '乔丹-普尔'
 '胡安-托斯卡诺-安德森' '马基斯-克里斯' '达米恩-李' '肯特-贝兹莫尔' '凯文-卢尼' '迈克尔-穆尔德']",157.07142857142858,114.02380952380952,0,0
2020-12-24,76人,奇才,['塞思-库里' '丹尼-格林' '富尔坎-科尔克马兹' '迈克-斯科特' '德怀特-霍华德' '泰雷斯-马克西'],['德尼-阿夫迪亚' '伊萨克-邦加' '伊斯梅尔-史密斯' '特洛伊-布朗' '罗宾-洛佩斯' '劳尔-内托' '莫里茨-瓦格纳'],"['本-西蒙斯' '塞思-库里' '托拜厄斯-哈里斯' '丹尼-格林' '乔尔-恩比德' '谢克-米尔顿' '富尔坎-科尔克马兹' '迈克-斯科特'
 '德怀特-霍华德' '泰雷斯-马克西']","['拉塞尔-威斯布鲁克' '布拉德利-比尔' '德尼-阿夫迪亚' '伊萨克-邦加' '托马斯-布莱恩特' '伊斯梅尔-史密斯' '特洛伊-布朗'
 '戴维斯-贝尔坦斯' '罗宾-洛佩斯' '劳尔-内托' '莫里茨-瓦格纳']",128.9404761904762,189.31655844155844,0,0
2020-12-24,公牛,老鹰,['温德尔-卡特' '奥托-波特' '里安-阿尔奇迪亚科诺' '钱德勒-哈奇森' '丹尼尔-加福德' '亚当-莫科卡'],['德安德烈-亨特' '达尼罗-加里纳利' '凯文-赫尔特' '布鲁诺-费尔南多' '布兰登-古德温'],"['科比-怀特' '扎克-拉文' '帕特里克-威廉姆斯' '劳里-马尔卡宁' '温德尔-卡特' '奥托-波特' '里安-阿尔奇迪亚科诺'
 '钱德勒-哈奇森' '丹尼尔-加福德' '亚当-莫科卡']","['特雷-杨' '卡姆-雷迪什' '德安德烈-亨特' '达尼罗-加里纳利' '约翰-科林斯' '凯文-赫尔特' '波格丹-波格丹诺维奇'
 '布鲁诺-费尔南多' '布兰登-古德温']",108.05121545121543,155.16904761904763,0,0
2020-12-24,凯尔特人,雄鹿,['特里斯坦-汤普森' '丹尼尔-泰斯' '杰夫-蒂格' '谢米-奥杰莱' '格兰特-威廉姆斯' '佩顿-普里查德' '罗伯特-威廉姆斯'],['唐特-迪温琴佐' '布鲁克-洛佩斯' '帕特-康诺顿' '博比-波蒂斯' '布林-福布斯'],"['马库斯-斯马特' '杰伦-布朗' '杰森-塔特姆' '特里斯坦-汤普森' '丹尼尔-泰斯' '杰夫-蒂格' '谢米-奥杰莱'
 '格兰特-威廉姆斯' '佩顿-普里查德' '罗伯特-威廉姆斯']","['朱-霍勒迪' '唐特-迪温琴佐' '克里斯-米德尔顿' '扬尼斯-阿德托昆博' '布鲁克-洛佩斯' '帕特-康诺顿' '博比-波蒂斯'
 '布林-福布斯']",205.35714285714286,95.65357142857142,0,0
2020-12-24,太阳,独行侠,['米卡尔-布里奇斯' '杰-克劳德' '卡梅伦-约翰逊' '卡梅伦-佩恩' '杰伦-史密斯 ' '兰斯顿-加洛韦'],['多里安-芬尼-史密斯' '德怀特-鲍威尔' '马克西-克勒贝尔' '特雷-伯克' '杰伦-布伦森' '威利-考利-斯坦' '约什-格林'],"['德文-布克' '克里斯-保罗' '米卡尔-布里奇斯' '杰-克劳德' '德安德烈-艾顿' '卡梅伦-约翰逊' '卡梅伦-佩恩'
 '杰伦-史密斯 ' '兰斯顿-加洛韦']","['约什-理查德森' '卢卡-东契奇' '多里安-芬尼-史密斯' '小蒂姆-哈达威' '德怀特-鲍威尔' '马克西-克勒贝尔' '特雷-伯克'
 '杰伦-布伦森' '威利-考利-斯坦' '约什-格林']",134.90000000000003,125.04563492063494,0,0
2020-12-24,开拓者,爵士,['小德里克-琼斯' '罗伯特-科温顿' '小加里-特伦特' '埃内斯-坎特' 'CJ-艾勒比' '哈里-贾尔斯'],['乔-英格尔斯' '德里克-费沃斯' '米耶-奥尼' '乌多卡-阿祖布伊克' '伊莱贾-休斯'],"['CJ-麦科勒姆' '达米安-利拉德' '小德里克-琼斯' '罗伯特-科温顿' '优素福-努尔基奇' '小加里-特伦特' '埃内斯-坎特'
 '卡梅罗-安东尼' 'CJ-艾勒比' '哈里-贾尔斯']","['多诺万-米切尔' '迈克-康利' '博扬-波格丹诺维奇' '鲁迪-戈贝尔' '乔-英格尔斯' '乔丹-克拉克森' '德里克-费沃斯'
 '米耶-奥尼' '乌多卡-阿祖布伊克' '伊莱贾-休斯']",129.6605006105006,100.45476190476191,0,0
2020-12-24,掘金,国王,['加里-哈里斯' '保罗-米尔萨普' '蒙特-莫里斯' 'PJ-多齐尔' '以赛亚-哈尔滕施泰因' '法昆多-坎帕佐'],['里乔恩-霍姆斯' '泰雷斯-哈利伯顿' '科里-约瑟夫' '哈桑-怀特塞德' '内马尼亚-别利察'],"['加里-哈里斯' '贾马尔-默里' '保罗-米尔萨普' '小迈克尔-波特' '尼古拉-约基奇' '威尔-巴顿' '蒙特-莫里斯' 'PJ-多齐尔'
 '以赛亚-哈尔滕施泰因' '法昆多-坎帕佐']","['巴迪-希尔德' '达龙-福克斯' '哈里森-巴恩斯' '马文-巴格利' '里乔恩-霍姆斯' '泰雷斯-哈利伯顿' '科里-约瑟夫'
 '哈桑-怀特塞德' '内马尼亚-别利察']",144.40909090909093,141.12640692640693,0,0
2020-12-24,森林狼,活塞,['里基-卢比奥' '约什-奥科吉' '安东尼-爱德华兹' '贾勒特-卡尔弗' '纳兹-里德'],['基利安-海耶斯' '德朗-赖特' '梅森-普拉姆利' '斯维亚托斯拉夫-米哈伊柳克' '贾利尔-奥卡福' '塞古-敦布亚'],"['马利克-比斯利' '里基-卢比奥' '约什-奥科吉' '卡尔-安东尼-唐斯' '丹吉洛-拉塞尔' '安东尼-爱德华兹' '贾勒特-卡尔弗'
 '纳兹-里德']","['基利安-海耶斯' '德朗-赖特' '布雷克-格里芬' '杰拉米-格兰特' '梅森-普拉姆利' '约什-杰克逊' '德里克-罗斯'
 '斯维亚托斯拉夫-米哈伊柳克' '贾利尔-奥卡福' '塞古-敦布亚']",112.4043956043956,98.38461538461539,0,0
2020-12-24,步行者,尼克斯,['道格-麦克德莫特' '贾斯廷-霍勒迪' 'TJ-麦康奈尔' '阿龙-霍勒迪'],['埃尔弗里德-佩顿' '雷吉-布洛克' '奥比-托平' '凯文-诺克斯' '伊曼纽尔-奎克利' '纳伦斯-诺埃尔' '弗朗克-尼利基纳'],"['马尔科姆-布罗格登' '维克托-奥拉迪波' '多曼塔斯-萨博尼斯' 'TJ-沃伦' '迈尔斯-特纳' '道格-麦克德莫特' '贾斯廷-霍勒迪'
 'TJ-麦康奈尔' '阿龙-霍勒迪']","['RJ-巴雷特' '埃尔弗里德-佩顿' '朱利叶斯-兰德尔' '雷吉-布洛克' '米切尔-罗宾逊' '亚历克-伯克斯' '奥比-托平'
 '凯文-诺克斯' '伊曼纽尔-奎克利' '纳伦斯-诺埃尔' '弗朗克-尼利基纳']",99.9642857142857,90.19285714285715,0,0
2020-12-24,灰熊,马刺,['格雷森-阿伦' '凯尔-安德森' '丹东尼-梅尔顿' '泰厄斯-琼斯' '戈尔吉-吉昂' '德斯蒙德-贝恩'],['朗尼-沃克' '德章泰-默里' '凯尔登-约翰逊' '德文-瓦塞尔' '帕蒂-米尔斯' '雅各布-珀尔特尔'],"['贾-莫兰特' '格雷森-阿伦' '狄龙-布鲁克斯' '凯尔-安德森' '约纳斯-瓦兰丘纳斯' '布兰登-克拉克' '丹东尼-梅尔顿'
 '泰厄斯-琼斯' '戈尔吉-吉昂' '德斯蒙德-贝恩']","['朗尼-沃克' '德章泰-默里' '德马尔-德罗赞' '凯尔登-约翰逊' '拉马库斯-阿尔德里奇' '鲁迪-盖伊' '德文-瓦塞尔'
 '帕蒂-米尔斯' '雅各布-珀尔特尔']",173.34090909090912,212.95946275946278,0,0
2020-12-24,猛龙,鹈鹕,['OG-阿奴诺比' '阿隆-贝恩斯' '马特-托马斯' '克里斯-布歇'],['埃里克-布莱索' '朗佐-鲍尔' '史蒂文-亚当斯' '约什-哈特' '尼基尔-亚历山大-沃克'],"['凯尔-洛瑞' '弗雷德-范弗利特' '帕斯卡尔-西亚卡姆' 'OG-阿奴诺比' '阿隆-贝恩斯' '诺曼-鲍威尔' '马特-托马斯'
 '克里斯-布歇']","['埃里克-布莱索' '朗佐-鲍尔' '布兰登-英格拉姆' '蔡恩-威廉森' '史蒂文-亚当斯' 'JJ-雷迪克' '约什-哈特'
 '尼基尔-亚历山大-沃克']",99.16666666666666,134.1952380952381,0,0
2020-12-24,骑士,黄蜂,['小拉里-南斯' '艾萨克-奥科罗' '贾维尔-麦基' '迪恩-韦德' '迪伦-温德勒'],['PJ-华盛顿' '科迪-泽勒' '俾斯麦-比永博' '迈尔斯-布里奇斯' '科迪-马丁' '杰伦-麦克丹尼尔斯'],"['科林-塞克斯顿' '达里厄斯-加兰' '小拉里-南斯' '艾萨克-奥科罗' '安德烈-德拉蒙德' '贾维尔-麦基' '切迪-奥斯曼'
 '迪恩-韦德' '迪伦-温德勒']","['特里-罗齐尔' '德文特-格雷厄姆' '戈登-海沃德' 'PJ-华盛顿' '科迪-泽勒' '俾斯麦-比永博' '迈尔斯-布里奇斯'
 '科迪-马丁' '杰伦-麦克丹尼尔斯']",139.8971028971029,138.7207792207792,0,0
2020-12-24,魔术,热火,['丘马-奥基基' '科尔-安东尼' '迈克尔-卡特-威廉姆斯' '肯-伯奇'],['邓肯-罗宾逊' '莫里斯-哈克利斯' '凯利-奥利尼克' '普雷舍斯-阿丘瓦'],"['埃文-富尼耶' '马克尔-富尔茨' '阿龙-戈登' '尼古拉-武切维奇' '特伦斯-罗斯' '丘马-奥基基' '科尔-安东尼'
 '迈克尔-卡特-威廉姆斯' '肯-伯奇']","['泰勒-希罗' '邓肯-罗宾逊' '吉米-巴特勒' '莫里斯-哈克利斯' '巴姆-阿德巴约' '戈兰-德拉季奇' '凯利-奥利尼克'
 '普雷舍斯-阿丘瓦']",133.34285714285716,87.96883116883117,0,0
2020-12-26,凯尔特人,篮网,['特里斯坦-汤普森' '丹尼尔-泰斯' '佩顿-普里查德' '格兰特-威廉姆斯' '谢米-奥杰莱' '阿龙-内史密斯' '贾文特-格林'],['德安德烈-乔丹' '贾勒特-阿伦' '兰德里-沙梅特' '杰夫-格林' '托里恩-普林斯' '蒂莫泰-卢瓦乌-卡巴罗' '泰勒-约翰逊'],"['马库斯-斯马特' '杰伦-布朗' '杰森-塔特姆' '特里斯坦-汤普森' '丹尼尔-泰斯' '佩顿-普里查德' '格兰特-威廉姆斯'
 '谢米-奥杰莱' '阿龙-内史密斯' '贾文特-格林']","['凯里-欧文' '斯潘塞-丁威迪' '凯文-杜兰特' '乔-哈里斯' '德安德烈-乔丹' '贾勒特-阿伦' '兰德里-沙梅特' '卡里斯-勒韦尔'
 '杰夫-格林' '托里恩-普林斯' '蒂莫泰-卢瓦乌-卡巴罗' '泰勒-约翰逊']",114.50952380952381,215.03777611277613,0,0
